LScanVer, 2101
Time, 10:24
ImageRes, 1024x800
FieldSize (um), 1525.000x1210.000
Elements, 4
Points, 1445
HV, 20
Mag, 200
Dwell, 0.1
Detector, EDS1
DetectorType, ApolloXPSDD
Data Type, ZafAt
Amp Time, 0.8
NumOfFrames, 1
Rebuild Line Parent, Bereich 1/Linienprofil 1
Point, Distance (um), Mg K, Al K, Si K, Fe K, Image, Frame
310, 309.0, 1.337, 96.033, 2.629, 0.000, 0, 21, , 
311, 310.0, 2.101, 96.454, 1.445, 0.000, 0, 21, , 
312, 311.0, 2.018, 95.589, 2.393, 0.000, 0, 21, , 
313, 312.0, 1.635, 92.462, 5.904, 0.000, 0, 21, , 
314, 313.0, 1.615, 83.247, 15.138, 0.000, 0, 21, , 
315, 314.0, 1.214, 71.602, 27.183, 0.000, 0, 21, , 
316, 315.0, 1.087, 64.673, 34.240, 0.000, 0, 21, , 
317, 316.0, 1.527, 57.369, 41.104, 0.000, 0, 21, , 
318, 317.0, 0.910, 54.020, 45.070, 0.000, 0, 21, , 
319, 318.0, 1.502, 54.431, 44.067, 0.000, 0, 21, , 
320, 319.0, 0.993, 57.745, 41.262, 0.000, 0, 21, , 
321, 320.0, 1.247, 66.478, 32.275, 0.000, 0, 21, , 
322, 321.0, 1.589, 76.355, 22.056, 0.000, 0, 21, , 
323, 322.0, 1.510, 88.313, 10.177, 0.000, 0, 21, , 
324, 323.0, 1.565, 94.220, 4.215, 0.000, 0, 21, , 
325, 324.0, 1.718, 94.426, 3.856, 0.000, 0, 21, , 
326, 325.0, 1.768, 89.864, 8.368, 0.000, 0, 21, , 
327, 326.0, 1.525, 88.760, 9.715, 0.000, 0, 21, , 
328, 327.0, 1.764, 84.910, 13.326, 0.000, 0, 21, , 
329, 328.0, 1.757, 82.530, 15.713, 0.000, 0, 21, , 
330, 329.0, 1.472, 82.320, 16.209, 0.000, 0, 21, , 
331, 330.0, 1.357, 82.476, 16.168, 0.000, 0, 21, , 
332, 331.0, 1.457, 85.803, 12.740, 0.000, 0, 21, , 
333, 332.0, 1.573, 90.378, 8.050, 0.000, 0, 21, , 
334, 333.0, 1.419, 89.178, 9.403, 0.000, 0, 21, , 
335, 334.0, 1.617, 85.084, 13.299, 0.000, 0, 21, , 
336, 335.0, 1.273, 80.373, 18.353, 0.000, 0, 21, , 
337, 336.0, 1.007, 75.222, 23.770, 0.000, 0, 21, , 
338, 337.0, 1.599, 66.688, 31.714, 0.000, 0, 21, , 
339, 338.0, 1.020, 60.389, 38.591, 0.000, 0, 21, , 
340, 339.0, 1.415, 67.841, 30.603, 0.141, 0, 21, , 
341, 340.0, 0.719, 74.629, 24.326, 0.327, 0, 21, , 
342, 341.0, 1.264, 69.402, 28.953, 0.380, 0, 21, , 
343, 342.0, 1.675, 65.891, 32.159, 0.275, 0, 21, , 
344, 343.0, 1.309, 60.996, 37.696, 0.000, 0, 21, , 
345, 344.0, 1.432, 63.643, 34.925, 0.000, 0, 21, , 
346, 345.0, 1.655, 81.981, 16.364, 0.000, 0, 21, , 
347, 346.0, 1.673, 91.047, 7.280, 0.000, 0, 21, , 
348, 347.0, 1.207, 79.370, 19.422, 0.000, 0, 21, , 
349, 348.0, 1.515, 58.369, 40.116, 0.000, 0, 21, , 
350, 349.0, 1.391, 57.689, 40.920, 0.000, 0, 21, , 
351, 350.0, 1.221, 65.201, 33.578, 0.000, 0, 21, , 
352, 351.0, 2.122, 70.443, 27.435, 0.000, 0, 21, , 
353, 352.0, 1.640, 76.713, 21.647, 0.000, 0, 21, , 
354, 353.0, 1.281, 84.812, 13.907, 0.000, 0, 21, , 
